health_id,battery_source_id,cycle_count,rated_capacity_ah,measured_capacity_ah,voltage,temperature_c,internal_resistance_mohm,soh,source_file,source_url
B0018-D115,B0018,115,1.855,1.38603,3.46284,31.74563,156.68091,0.74718,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D116,B0018,116,1.855,1.38822,3.45692,31.31018,150.88428,0.74836,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D117,B0018,117,1.855,1.37618,3.45747,31.12736,150.88428,0.74188,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D118,B0018,118,1.855,1.36472,3.45022,30.98555,160.87584,0.73569,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D119,B0018,119,1.855,1.35899,3.44867,30.89965,160.87584,0.7326,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D120,B0018,120,1.855,1.34623,3.44463,30.70612,160.87584,0.72573,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D121,B0018,121,1.855,1.42684,3.46727,30.47122,154.89053,0.76919,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D122,B0018,122,1.855,1.40645,3.46449,30.93922,154.89053,0.75819,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D123,B0018,123,1.855,1.39349,3.45967,31.11164,155.56728,0.75121,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D124,B0018,124,1.855,1.38825,3.46224,31.03791,155.56728,0.74838,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D125,B0018,125,1.855,1.37019,3.45557,30.96795,155.56728,0.73864,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D126,B0018,126,1.855,1.3797,3.4587,30.93996,155.56728,0.74377,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D127,B0018,127,1.855,1.36866,3.45253,31.29502,155.56728,0.73782,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D128,B0018,128,1.855,1.36274,3.45523,31.81847,157.91421,0.73463,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D129,B0018,129,1.855,1.36341,3.46197,32.00067,157.91421,0.73499,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D130,B0018,130,1.855,1.35186,3.45222,31.73992,157.91421,0.72877,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D131,B0018,131,1.855,1.3548,3.44765,31.52614,155.02735,0.73035,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
B0018-D132,B0018,132,1.855,1.34105,3.44793,31.27624,155.02735,0.72294,data/raw/nasa/battery_dataset/5. Battery Data Set/1. BatteryAgingARC-FY08Q4/B0018.mat,https://phm-datasets.s3.amazonaws.com/NASA/5.+Battery+Data+Set.zip
